src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count
131.202.240.150,173.252.79.88,40890,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643955,0.01237156852413473810328900392,1.131998519958328536450943858,1,1,0,7
131.202.240.150,173.252.79.88,59969,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643960,0.01237156842847492150085187527,1.131998511205455317327946587,1,1,0,7
131.202.240.150,173.252.79.88,60914,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643958,0.01237156846673884796430743114,1.131998514706604588734129949,1,1,0,7
131.202.240.150,173.252.79.88,47020,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643829,0.01237157093476260484038424188,1.131998740530778342895158132,1,1,0,7
131.202.240.150,173.252.79.88,50808,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643865,0.01237157024601168991218991925,1.131998677510069626965377612,1,1,0,7
131.202.240.150,173.252.79.88,37774,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643915,0.01237156928941332417857825199,1.131998589981319162339910057,1,1,0,7
131.202.240.150,173.252.79.88,33157,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643967,0.01237156829455118074270999887,1.131998498951433037957964897,1,1,0,7
131.202.240.150,173.252.79.88,57500,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643817,0.01237157116434626019164426651,1.131998761537682807535450385,1,1,0,7
131.202.240.150,173.252.79.88,49163,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643813,0.01237157124087414720227130666,1.131998768539984469007824560,1,1,0,7
131.202.240.150,173.252.79.88,34017,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643898,0.01237156961465675192994707576,1.131998619741092801590157432,1,1,0,7
131.202.240.150,173.252.79.88,41390,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643897,0.01237156963378871880082090994,1.131998621491667770275113259,1,1,0,7
131.202.240.150,173.252.79.88,39868,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643765,0.01237157215920886517787734333,1.131998852567611163775776915,1,1,0,7
131.202.240.150,173.252.79.88,40300,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643803,0.01237157143219386887095862264,1.131998786045739001692713972,1,1,0,7
131.202.240.150,173.252.79.88,43116,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643785,0.01237157177656938278622750546,1.131998817556098524939816749,1,1,0,7
131.202.240.150,173.252.79.88,41454,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643884,0.01237156988250429350693433606,1.131998644249142855884491749,1,1,0,7
131.202.240.150,173.252.79.88,46967,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643748,0.01237157248445244382073574150,1.131998882327398609597320347,1,1,0,7
131.202.240.150,173.252.79.88,50658,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643997,0.01237156772059232462031190866,1.131998446434197702758539642,1,1,0,7
131.202.240.150,173.252.79.88,45934,3478,TCP,8,0,732,0,91.5,1.5487949406953985,646.643973,0.01237156817975940525776770829,1.131998488447985581085745309,1,1,0,7
131.202.240.150,173.252.79.88,60561,443,TCP,8,0,732,0,91.5,1.5487949406953985,646.643988,0.01237156789277997586517420773,1.131998462189367791663440007,1,1,0,7
131.202.240.150,173.252.79.88,0,0,OTHER,24,0,3360,0,140.0,1.0,0.699758,34.29757144612851871647055125,4801.660002457992620305877175,0,0,0,0
173.252.79.88,131.202.240.150,3478,44638,TCP,0,6,0,584,97.33333333333333,1.792481250360578,646.564895,0.009279810961589555523270405827,0.9032349335947167375983195005,1,1,0,6
173.252.79.88,131.202.240.150,443,53987,TCP,0,5,0,518,103.6,1.9219280948873623,646.564045,0.007733185967679350310919315039,0.8011580662515806922112410380,1,1,0,5
173.252.79.88,131.202.240.150,3478,55353,TCP,0,5,0,518,103.6,1.9219280948873623,646.564075,0.007733185608866375695247218924,0.8011580290785565220276118805,1,1,0,5
173.252.79.88,131.202.240.150,443,56446,TCP,0,5,0,518,103.6,1.9219280948873623,646.564080,0.007733185549064216496530398039,0.8011580228830528290405492368,1,1,0,5
173.252.79.88,131.202.240.150,3478,47746,TCP,0,5,0,518,103.6,1.9219280948873623,646.564090,0.007733185429459900873863873263,0.8011580104920457305322972700,1,1,0,5
173.252.79.88,131.202.240.150,3478,59969,TCP,0,5,0,518,103.6,1.9219280948873623,646.564092,0.007733185405539038193293295354,0.8011580080138443568251853986,1,1,0,5
173.252.79.88,131.202.240.150,443,40890,TCP,0,5,0,518,103.6,1.9219280948873623,646.563996,0.007733186553740613790688091454,0.8011581269675275887152862746,1,1,0,5
173.252.79.88,131.202.240.150,443,60914,TCP,0,5,0,518,103.6,1.9219280948873623,646.564010,0.007733186386294529446512186783,0.8011581096201132506586625507,1,1,0,5
173.252.79.88,131.202.240.150,3478,47020,TCP,0,5,0,518,103.6,1.9219280948873623,646.563887,0.007733187857428232764877571951,0.8011582620295649144413164542,1,1,0,5
173.252.79.88,131.202.240.150,443,50808,TCP,0,5,0,518,103.6,1.9219280948873623,646.563758,0.007733189400325157105387895868,0.8011584218736862761181860119,1,1,0,5
173.252.79.88,131.202.240.150,3478,37774,TCP,0,5,0,518,103.6,1.9219280948873623,646.563758,0.007733189400325157105387895868,0.8011584218736862761181860119,1,1,0,5
173.252.79.88,131.202.240.150,443,33157,TCP,0,5,0,518,103.6,1.9219280948873623,646.563609,0.007733191182431673168911676252,0.8011586064999213402992496598,1,1,0,5
173.252.79.88,131.202.240.150,3478,57500,TCP,0,5,0,518,103.6,1.9219280948873623,646.563572,0.007733191624968317887231667298,0.8011586523467177331172007321,1,1,0,5
173.252.79.88,131.202.240.150,443,49163,TCP,0,5,0,518,103.6,1.9219280948873623,646.563526,0.007733192175149081948059037280,0.8011587093454448898189162622,1,1,0,5
173.252.79.88,131.202.240.150,3478,34017,TCP,0,5,0,518,103.6,1.9219280948873623,646.563555,0.007733191828295982442128214294,0.8011586734114637810044830009,1,1,0,5
173.252.79.88,131.202.240.150,443,41390,TCP,0,5,0,518,103.6,1.9219280948873623,646.563228,0.007733195739365493269283170555,0.8011590785982651026977364695,1,1,0,5
173.252.79.88,131.202.240.150,3478,39868,TCP,0,5,0,518,103.6,1.9219280948873623,646.563226,0.007733195763286419880613500898,0.8011590810764730996315586931,1,1,0,5
173.252.79.88,131.202.240.150,443,40300,TCP,0,5,0,518,103.6,1.9219280948873623,646.563147,0.007733196708163139400210819625,0.8011591789657012418618409131,1,1,0,5
173.252.79.88,131.202.240.150,3478,43116,TCP,0,5,0,518,103.6,1.9219280948873623,646.563128,0.007733196935412005121331323428,0.8011592025086837305699251071,1,1,0,5
173.252.79.88,131.202.240.150,443,41454,TCP,0,5,0,518,103.6,1.9219280948873623,646.563147,0.007733196708163139400210819625,0.8011591789657012418618409131,1,1,0,5
173.252.79.88,131.202.240.150,3478,46967,TCP,0,5,0,518,103.6,1.9219280948873623,646.563107,0.007733197186581819615018646587,0.8011592285298765121159317864,1,1,0,5
173.252.79.88,131.202.240.150,443,50658,TCP,0,5,0,518,103.6,1.9219280948873623,646.563359,0.007733194172545122526808699037,0.8011589162756746937773812203,1,1,0,5
173.252.79.88,131.202.240.150,3478,45934,TCP,0,5,0,518,103.6,1.9219280948873623,646.563190,0.007733196193863124190537354903,0.8011591256842196661396699679,1,1,0,5
173.252.79.88,131.202.240.150,443,60561,TCP,0,5,0,518,103.6,1.9219280948873623,646.562871,0.007733200009253237803072054226,0.8011595209586354363982648178,1,1,0,5
173.252.79.88,131.202.240.150,0,0,OTHER,0,24,0,3168,132.0,1.0,0.697515,34.40786219651190296982860584,4541.837809939571192017375970,0,0,0,0
131.202.240.150,69.171.255.36,0,0,OTHER,12,0,840,0,70.0,-0.0,0.220227,54.48923156561184595894236402,3814.246209592829217125965481,0,0,0,0
69.171.255.36,131.202.240.150,0,0,OTHER,0,12,0,888,74.0,-0.0,0.220169,54.50358588175447042953367640,4033.265355249830811785492054,0,0,0,0
131.202.240.150,131.202.243.255,0,0,OTHER,12,0,2414,0,201.16666666666666,1.188721875540867,638.820368,0.01878462334813970740519657319,3.778840063534104473012043974,0,0,0,0
131.202.240.150,173.252.100.27,56833,443,TCP,22,0,2859,0,129.95454545454547,2.7303816178505813,182.401916,0.1206127681246506204463334694,15.67417745765346017527579041,1,1,3,18
173.252.100.27,131.202.240.150,443,56833,TCP,0,19,0,2385,125.52631578947368,3.391892644680932,182.270903,0.1042404447845413922155199944,13.08491899005953791757974667,1,1,2,17
131.202.240.87,131.202.240.150,0,0,OTHER,0,54150,0,10136526,187.19346260387812,4.027830813904025,634.391404,85.35739869514373180251982103,15978.34702060370288371687962,0,0,0,0
131.202.240.150,131.202.240.87,0,0,OTHER,35105,0,3892459,0,110.88047286711294,4.402125891118262,634.150582,55.35751443968555720729433944,6138.067377820367592124988383,0,0,0,0
131.202.240.150,224.0.0.22,0,0,OTHER,24,0,1296,0,54.0,-0.0,606.264028,0.03958671287025460794780982783,2.137682494993748829181730703,0,0,0,0
131.202.240.150,239.255.255.250,0,0,OTHER,18,0,2448,0,136.0,-0.0,602.006009,0.02990003377192203408720460131,4.066404592981396635859825778,0,0,0,0
131.202.240.150,64.233.171.188,37692,5228,TCP,14,0,924,0,66.0,-0.0,585.727986,0.02390187994192922173262863352,1.577524076167328634353489813,0,0,0,14
64.233.171.188,131.202.240.150,5228,37692,TCP,0,14,0,924,66.0,-0.0,585.727825,0.02390188651187947234707519657,1.577524509784045174906962974,0,0,0,14
131.202.240.150,209.148.205.26,45123,443,TCP,11,0,1031,0,93.72727272727273,1.823067982273661,122.284869,0.08995389282381289544497937844,8.431133045577372291252158106,0,1,2,9
209.148.205.26,131.202.240.150,443,45123,TCP,0,7,0,710,101.42857142857143,1.8423709931771084,122.267746,0.05725140299879250248058061036,5.806928018448953823030319051,0,1,2,5
131.202.240.150,209.148.205.26,45124,443,TCP,11,0,1031,0,93.72727272727273,1.823067982273661,122.283148,0.08995515882531908648606265845,8.431251704445816197011872805,0,1,2,9
209.148.205.26,131.202.240.150,443,45124,TCP,0,7,0,710,101.42857142857143,1.8423709931771084,122.270866,0.05724994210804068403343115277,5.806779842386983666248016923,0,1,2,5
131.202.240.88,131.202.240.150,0,0,OTHER,0,3,0,312,104.0,-0.0,600.218320,0.004998181328420632012698312841,0.5198108581557457293206245354,0,0,0,0
131.202.240.150,137.116.32.77,44509,443,TCP,9,0,1288,0,143.11111111111111,2.6416041678685938,0.241573,37.25581915197476539182772909,5331.721674193721980519346119,1,1,0,8
137.116.32.77,131.202.240.150,443,44509,TCP,0,6,0,3960,660.0,2.2516291673878226,0.242518,24.74043163806397875621603345,16328.68488112222597910258208,1,1,0,6
131.202.240.150,209.148.205.35,50800,443,TCP,48,0,4703,0,97.97916666666667,1.0666890883150209,116.051751,0.4136085805374879694835453194,40.52502404724595667668986744,1,1,2,45
209.148.205.35,131.202.240.150,443,50800,TCP,0,63,0,114365,1815.3174603174602,2.1769581939645244,116.028100,0.5429719180095166601883509253,985.6664032247360768641389457,1,1,0,63
61.240.144.66,131.202.240.150,60000,60030,TCP,0,1,0,60,60.0,-0.0,0.0,0,0,1,0,0,0
131.202.240.150,61.240.144.66,0,0,OTHER,1,0,82,0,82.0,-0.0,0.0,0,0,0,0,0,0
131.202.240.150,216.58.219.238,47563,443,TCP,18,0,1947,0,108.16666666666667,2.0558279011639637,240.078347,0.07497552455240788541417273254,8.109852572418786272299683903,1,1,0,17
131.202.240.150,216.58.219.238,0,0,OTHER,6,0,4021,0,670.1666666666666,2.2516291673878226,0.102216,58.69922517022775299366048368,39338.26406824763246458480081,0,0,0,0
216.58.219.238,131.202.240.150,443,47563,TCP,0,16,0,1412,88.25,1.9237949406953985,240.078013,0.06664500343061403128157346087,5.881421552751688260598857922,1,1,0,16
216.58.219.238,131.202.240.150,0,0,OTHER,0,6,0,5139,856.5,1.792481250360578,0.074614,80.41386335004154716273085480,68874.47395931058514487897714,0,0,0,0
213.74.216.98,131.202.240.150,0,0,OTHER,0,2,0,196,98.0,-0.0,16.689441,0.1198362485597929852773379288,11.74395235885971255717911702,0,0,0,0
131.202.240.150,213.74.216.98,0,0,OTHER,2,0,196,0,98.0,-0.0,16.689434,0.1198362988223567078428183964,11.74395728459095736859620284,0,0,0,0
131.202.240.150,209.148.205.16,60694,443,TCP,25,0,3038,0,121.52,1.56151018873626,117.965644,0.2119261096052677845763296982,25.75326083923214118171558492,1,0,0,24
209.148.205.16,131.202.240.150,443,60694,TCP,0,27,0,49994,1851.6296296296296,2.7912004648059177,117.944165,0.2289218801116613102479465601,423.8785360852739090568829751,1,0,0,27
131.202.240.150,173.194.123.124,45944,443,TCP,18,0,3766,0,209.22222222222223,2.8140154482997177,58.476338,0.3078168130158902905308468530,64.40211765654682411884273601,1,1,0,17
173.194.123.124,131.202.240.150,443,45944,TCP,0,20,0,6045,302.25,3.3037016960573484,58.476450,0.3420180260600634956465380508,103.3749483766541915591661259,1,1,3,17
131.202.240.150,54.243.71.182,46059,443,TCP,14,0,3992,0,285.14285714285717,1.7695459925589747,14.701603,0.9522771088295609669231307634,271.5350156034005271397955720,1,1,0,13
54.243.71.182,131.202.240.150,443,46059,TCP,0,10,0,4285,428.5,2.5219280948873624,14.646386,0.6827622868877004880248274216,292.5636399313796591186385502,1,1,0,10
131.202.240.150,72.21.91.29,57785,80,TCP,6,0,843,0,140.5,1.2516291673878228,15.380022,0.3901164770765607487427521235,54.81136502925678519835667335,1,1,0,5
72.21.91.29,131.202.240.150,80,57785,TCP,0,6,0,1192,198.66666666666666,1.2516291673878228,15.380574,0.3901024760194255428958633143,77.50035856919254118864484511,1,1,0,6
61.240.144.65,131.202.240.150,60000,60010,TCP,0,1,0,60,60.0,-0.0,0.0,0,0,1,0,0,0
131.202.240.150,61.240.144.65,0,0,OTHER,1,0,82,0,82.0,-0.0,0.0,0,0,0,0,0,0
131.202.240.150,131.202.240.183,0,0,OTHER,1,0,104,0,104.0,-0.0,0.0,0,0,0,0,0,0
131.202.240.183,131.202.240.150,53831,139,TCP,0,12,0,1670,139.16666666666666,2.792481250360578,10.771761,1.114023974352940062446613882,155.0350030974508253571537653,1,1,0,11
131.202.240.150,131.202.240.183,139,53831,TCP,12,0,1674,0,139.5,2.8553885422075336,10.771491,1.114051898664725245557926939,155.4102398637291717553308080,1,1,0,12
131.202.240.183,131.202.240.150,53832,139,TCP,0,13,0,1709,131.46153846153845,3.334679141051595,10.765145,1.207601012341217884199423231,158.7530869300877972382164848,1,1,0,12
131.202.240.150,131.202.240.183,139,53832,TCP,13,0,1739,0,133.76923076923077,3.334679141051595,10.764856,1.207633432346888801856708534,161.5441952962492020329858569,1,1,0,13
131.202.240.150,173.194.123.119,34009,443,TCP,13,0,1753,0,134.84615384615384,2.5073801024236357,90.201428,0.1441218868508378825222146151,19.43428212688606215857247848,1,0,0,12
131.202.240.150,173.194.123.119,0,0,OTHER,4,0,2022,0,505.5,2.0,0.095570,41.85413832792717379930940672,21157.26692476718635555090510,0,0,0,0
173.194.123.119,131.202.240.150,443,34009,TCP,0,10,0,957,95.7,2.1609640474436813,90.200358,0.1108643049953305063379016744,10.60971398805312945653719024,1,0,0,10
173.194.123.119,131.202.240.150,0,0,OTHER,0,3,0,1786,595.3333333333334,1.584962500721156,0.041349,72.55314517884350286584923456,43193.30576313816537280224431,0,0,0,0
119.81.4.50,131.202.240.150,0,0,OTHER,2,0,196,0,98.0,-0.0,22.927275,0.08723234662645255487187203887,8.548769969392350377443459809,0,0,0,0
131.202.240.150,119.81.4.50,0,0,OTHER,0,2,0,196,98.0,-0.0,22.927222,0.08723254827819960045748237619,8.548789731263560844833272867,0,0,0,0
182.254.219.114,131.202.240.150,0,0,OTHER,0,2,0,212,106.0,-0.0,40.200884,0.04975014977282589109234513351,5.273515875919544455788584152,0,0,0,0
131.202.240.150,182.254.219.114,0,0,OTHER,2,0,212,0,106.0,-0.0,40.200864,0.04975017452361222883169874160,5.273518499502896256160066610,0,0,0,0
119.28.2.188,131.202.240.150,0,0,OTHER,2,0,212,0,106.0,-0.0,45.720176,0.04374436353875803102770208059,4.636902535108351288936420542,0,0,0,0
131.202.240.150,119.28.2.188,0,0,OTHER,0,2,0,212,106.0,-0.0,45.720161,0.04374437789053280017977189538,4.636904056396476819055820910,0,0,0,0
182.254.234.94,131.202.240.150,0,0,OTHER,0,2,0,212,106.0,-0.0,53.680750,0.03725730359579551328921447633,3.949274181154324408656734490,0,0,0,0
131.202.240.150,182.254.234.94,0,0,OTHER,2,0,212,0,106.0,-0.0,53.680743,0.03725730845416949612638558300,3.949274696141966589396871798,0,0,0,0
131.202.240.150,173.194.123.101,37112,443,TCP,18,0,5896,0,327.55555555555554,3.0441104177484006,59.031498,0.3049219587820725809804115084,99.87888160994999652558368077,1,1,0,17
173.194.123.101,131.202.240.150,443,37112,TCP,0,19,0,6348,334.10526315789474,3.2813734094119913,59.031205,0.3218636651581142549944558984,107.5363445486162784581476865,1,1,3,16
131.202.240.150,173.194.123.70,43526,443,TCP,23,0,2866,0,124.6086956521739,2.691433021821464,58.923297,0.3903379676802538730987846793,48.63950501615685218700508222,1,1,0,22
173.194.123.70,131.202.240.150,443,43526,TCP,0,28,0,12235,436.9642857142857,3.842370993177109,58.923316,0.4751938943829977253825972727,207.6427606348563275020027726,1,1,3,25
131.202.240.93,255.255.255.255,0,0,OTHER,303,0,38481,0,127.0,-0.0,604.673287,0.5010970494550720908562312593,63.63932528079415553874136993,0,0,0,0
131.202.240.183,255.255.255.255,0,0,OTHER,20,0,4300,0,215.0,-0.0,556.737612,0.03592356537247927125857629321,7.723566555083043320593903040,0,0,0,0
131.202.240.117,255.255.255.255,0,0,OTHER,303,0,39693,0,131.0,-0.0,604.685633,0.5010868184460403741724090210,65.64237321643128901658558175,0,0,0,0
131.202.240.217,224.0.0.251,0,0,OTHER,10,0,863,0,86.3,0.8812908992306927,593.128556,0.01685975139595201010689493763,1.454996545470658472225033117,0,0,0,0
131.202.240.183,131.202.243.255,0,0,OTHER,267,0,17543,0,65.70411985018727,0.5153413048348529,604.998667,0.4413232864197368553871541010,28.99675810360091256201065316,0,0,0,0
131.202.240.97,131.202.243.255,0,0,OTHER,11,0,880,0,80.0,-0.0,600.005219,0.01833317386527599520763501892,1.466653909222079616610801514,0,0,0,0
131.202.240.94,224.0.0.251,0,0,OTHER,8,0,688,0,86.0,-0.0,32.537848,0.2458675201875674138006914286,21.14460673613079758685946286,0,0,0,0
131.202.240.102,131.202.243.255,0,0,OTHER,745,0,68691,0,92.2026845637584,0.014742044256402603,603.760022,1.233933968552823459384331346,113.7720244749825453000927577,0,0,0,0
131.202.240.102,224.0.0.252,0,0,OTHER,992,0,63488,0,64.0,-0.0,602.669751,1.646009275152752771890819521,105.3445936097761774010124494,0,0,0,0
131.202.240.79,131.202.243.255,0,0,OTHER,21,0,1932,0,92.0,-0.0,603.818423,0.03477866722857510427435235775,3.199637385028909593240416913,0,0,0,0
131.202.240.79,224.0.0.252,0,0,OTHER,26,0,1664,0,64.0,-0.0,602.697141,0.04313941154069619188719529698,2.760922338604556280780499007,0,0,0,0
131.202.240.225,224.0.0.251,0,0,OTHER,130,0,11181,0,86.00769230769231,0.06507307495461,594.467847,0.2186829795018333430571561257,18.80841841392306622093894340,0,0,0,0
131.202.240.70,131.202.243.255,0,0,OTHER,262,0,24255,0,92.57633587786259,0.03615786754989353,603.772245,0.4339384630043734454868822266,40.17243290141632794001652063,0,0,0,0
131.202.240.70,224.0.0.252,0,0,OTHER,348,0,22272,0,64.0,-0.0,602.687998,0.5774131908297931627302788930,36.95444421310676241473784915,0,0,0,0
131.202.240.157,131.202.243.255,0,0,OTHER,323,0,31157,0,96.46130030959752,0.36499780616785343,602.930346,0.5357169400128352471414666529,51.67595263151674239995875079,0,0,0,0
131.202.240.97,224.0.0.251,0,0,OTHER,130,0,11273,0,86.71538461538462,1.0697812278434262,593.010267,0.2192204877963773939178695535,19.00978891483509508950879598,0,0,0,0
131.202.240.84,224.0.0.251,0,0,OTHER,137,0,11779,0,85.97810218978103,0.27602543144607905,603.348513,0.2270661102963553670016254768,19.52271323489613042271639774,0,0,0,0
131.202.240.65,255.255.255.255,0,0,OTHER,42,0,7683,0,182.92857142857142,2.0305686275427908,573.000240,0.07329839861847178283904383705,13.40837134727901684648509048,0,0,0,0
131.202.240.65,131.202.243.255,0,0,OTHER,20,0,3360,0,168.0,-0.0,573.000281,0.03490399684463680044861967528,5.863871469898982475368105448,0,0,0,0
131.202.240.251,224.0.0.251,0,0,OTHER,132,0,11580,0,87.72727272727273,1.5590798539644781,596.771855,0.2211900559553030529564769773,19.40440036335158600936366210,0,0,0,0
131.202.242.93,131.202.243.255,0,0,OTHER,286,0,26312,0,92.0,-0.0,602.266467,0.4748728605539315208130290940,43.68830317096169991479867665,0,0,0,0
131.202.242.93,224.0.0.252,0,0,OTHER,382,0,24448,0,64.0,-0.0,602.267050,0.6342701298369220099289841608,40.59328830956300863545498629,0,0,0,0
131.202.243.126,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.489589,2.013978352418015976218943615,185.2860084224574698121428125,0,0,0,0
131.202.243.126,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.411375,9.723488301428137344272257672,622.3032512914007900334244910,0,0,0,0
131.202.240.85,131.202.243.255,0,0,OTHER,228,0,22207,0,97.39912280701755,0.4688971979361996,595.500472,0.3828712330558824477304528484,37.29132224768412945943055441,0,0,0,0
131.202.240.185,131.202.243.255,0,0,OTHER,578,0,54456,0,94.21453287197232,0.21697022592899384,601.506527,0.9609205786722909492219026245,90.53268344667521787340472201,0,0,0,0
131.202.240.157,255.255.255.255,0,0,OTHER,40,0,6280,0,157.0,-0.0,574.494357,0.06962644543434566755892434292,10.93135193319226980675112184,0,0,0,0
131.202.240.64,224.0.0.251,0,0,OTHER,219,0,19169,0,87.5296803652968,1.1877020305851629,600.474155,0.3647117834738449317606350601,31.92310583292298400419914825,0,0,0,0
131.202.240.31,255.255.255.255,0,0,OTHER,31,0,2790,0,90.0,-0.0,599.874077,0.05167751231230483727003925859,4.650976108107435354303533273,0,0,0,0
131.202.240.185,224.0.0.252,0,0,OTHER,341,0,21820,0,63.988269794721404,0.028897963373678046,588.333222,0.5796035091147716965063720301,37.08782571520327981750450937,0,0,0,0
131.202.240.93,224.0.0.251,0,0,OTHER,2,0,686,0,343.0,-0.0,64.050847,0.03122519207279179305778735447,10.71024088096758501882106258,0,0,0,0
131.202.240.83,131.202.243.255,0,0,OTHER,58,0,5487,0,94.60344827586206,0.12565805017256743,594.663403,0.09753416757681319763341817758,9.227068577482310610595957593,0,0,0,0
131.202.240.83,224.0.0.252,0,0,OTHER,77,0,4924,0,63.94805194805195,0.10000094301032347,593.576056,0.1297222137275699004947733269,8.295482862266937532938491710,0,0,0,0
131.202.240.85,255.255.255.255,0,0,OTHER,20,0,2920,0,146.0,-0.0,572.336472,0.03494447930272736489174850279,5.101893978198195274195281408,0,0,0,0
131.202.243.63,131.202.243.255,0,0,OTHER,0,4,0,519,129.75,0.8112781244591328,229.083072,0.01746091478989770138930213054,2.265553693989226755261951437,0,0,0,0
131.202.243.63,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.414027,9.661205670161607817847628295,618.3171628903429003422482109,0,0,0,0
131.202.243.49,131.202.243.255,0,0,OTHER,0,291,0,26772,92.0,-0.0,593.273500,0.4904989014341614786434924196,45.12589893194285603520130260,0,0,0,0
131.202.243.49,224.0.0.252,0,0,OTHER,388,0,24832,0,64.0,-0.0,592.189071,0.6551961510279206081464478766,41.93255366578691892137266410,0,0,0,0
131.202.240.196,255.255.255.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,572.419028,0.03493943950444638258950399531,5.066218728144725475478079321,0,0,0,0
131.202.240.196,131.202.243.255,0,0,OTHER,55,0,6368,0,115.78181818181818,1.146749389223274,572.419065,0.09608345242658890126239942759,11.12471681913669314979926463,0,0,0,0
131.202.240.66,131.202.243.255,0,0,OTHER,57,0,5244,0,92.0,-0.0,591.389322,0.09638320794706536821779139259,8.867255131130013876036808118,0,0,0,0
131.202.240.66,224.0.0.252,0,0,OTHER,76,0,4864,0,64.0,-0.0,590.299033,0.1287483050984432156438921356,8.239891526300365801209096678,0,0,0,0
131.202.243.107,131.202.243.255,0,0,OTHER,58,0,6700,0,115.51724137931035,0.7007495497162062,497.157448,0.1166632426675422149161888851,13.47661596331953172307699190,0,0,0,0
131.202.243.110,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,493.137872,0.1115306755430051415722538544,13.02678290342300053563925019,0,0,0,0
131.202.240.87,131.202.243.255,0,0,OTHER,79,0,7419,0,93.9113924050633,0.09794058271817413,591.261548,0.1336126123324360000491694413,12.54774646701699600461757070,0,0,0,0
131.202.240.87,224.0.0.252,0,0,OTHER,104,0,6656,0,64.0,-0.0,590.183189,0.1762164730178378564422308545,11.27785427314162281230277469,0,0,0,0
131.202.243.109,131.202.243.255,0,0,OTHER,58,0,6700,0,115.51724137931035,0.7007495497162062,489.433715,0.1185043004240114516835032503,13.68928987656684010826675477,0,0,0,0
131.202.243.105,131.202.243.255,0,0,OTHER,45,0,5380,0,119.55555555555556,0.7642045065086203,388.262471,0.1159009777177253889160974304,13.85660578047472427485787057,0,0,0,0
131.202.243.99,131.202.243.255,0,0,OTHER,0,55,0,6424,116.8,0.7219280948873623,501.738578,0.1096188381990431678546352479,12.80348030164824200542139696,0,0,0,0
131.202.240.150,131.202.243.255,0,0,OTHER,42,0,7932,0,188.85714285714286,1.5723516633085879,585.363952,0.07175023309259057346257632209,13.55054402120067687393227111,0,0,0,0
131.202.242.81,255.255.255.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,571.718572,0.03498224647493172567428857287,5.072425738865100222771843067,0,0,0,0
131.202.242.81,131.202.243.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,571.718583,0.03498224580186507598616923040,5.072425641270436017994538407,0,0,0,0
131.202.243.103,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,490.347646,0.1121653187257270936302200582,13.10090922716492453600970280,0,0,0,0
131.202.243.145,131.202.243.255,0,0,OTHER,40,0,2400,0,60.0,-0.0,587.297992,0.06810852505009075529071449643,4.086511503005445317442869786,0,0,0,0
131.202.243.108,131.202.243.255,0,0,OTHER,52,0,6148,0,118.23076923076923,0.7444131797881748,487.676831,0.1066279894687061727564416526,12.60670921641549134820390924,0,0,0,0
131.202.243.102,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,492.146093,0.1117554335639112754269086517,13.05303464026483696986293052,0,0,0,0
131.202.243.104,131.202.243.255,0,0,OTHER,52,0,6148,0,118.23076923076923,0.7444131797881748,492.146179,0.1056596641787601890535047718,12.49222337251957004424898725,0,0,0,0
131.202.241.238,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,491.668526,0.1118639837442024914159341572,13.06571330132285099738110956,0,0,0,0
131.202.243.48,131.202.243.255,0,0,OTHER,0,22,0,2175,98.86363636363636,0.26676498780302604,575.704299,0.03821406238969217771986795603,3.777981168071840297305127471,0,0,0,0
131.202.243.166,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.489393,2.014243386399694372136836953,185.3103915487718822365889997,0,0,0,0
131.202.243.166,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.411052,9.731128908264647781789165361,622.7922501289374580345065831,0,0,0,0
